OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
351855,232860397,10/13/2023 11:42:22 AM,10/13/2023 9:15:00 AM,10/13/2023 10:00:00 AM,Friday,6,1,106,1155 JOSEPH E BOONE BLVD NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.425684,33.763627,Bankhead,K,3,Part II,1,7865436f-e2c1-48c2-b9f0-f8068f13ba5d,-84.425684,33.763627
351856,232860423,10/13/2023 11:57:54 AM,10/13/2023 10:35:00 AM,10/13/2023 10:37:00 AM,Friday,6,4,411,3030 CONTINENTAL COLONY PKWY SW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Day Watch,-84.493696,33.680493,Greenbriar,R,11,Part I,1,387f9f5c-c9dc-4678-b05e-5a68a2bcf82a,-84.4936959999999,33.6804930000001
351857,232860432,10/13/2023 12:13:41 PM,10/13/2023 2:08:00 AM,10/13/2023 10:50:00 AM,Thursday,5,6,605,174 WOODWARD AVE SE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.382243,33.745752,Capitol Gateway,V,1,Part I,1,59b824ff-f8d1-4ad6-8044-bbe8e791e1ae,-84.382243,33.745752
351877,232860454,10/13/2023 12:40:56 PM,10/13/2023 11:15:00 AM,10/13/2023 11:25:00 AM,Friday,6,6,602,725 PONCE DE LEON AVE NE,Grocery/ Supermarket,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.363413,33.771707,Poncey-Highland,N,2,Part I,,2678f110-ee74-4200-a50a-3630146d516c,-84.363413,33.771707
351861,232851302,10/13/2023 12:52:56 PM,10/12/2023 5:20:00 PM,10/12/2023 5:30:00 PM,Thursday,5,5,501,1050 HOWELL MILL RD NW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.412155,33.782985,Home Park,E,3,Part I,1,cab87425-473b-46b5-a404-56f31f62c022,-84.412155,33.7829850000001
351859,232860571,10/13/2023 1:14:02 PM,10/13/2023 12:46:00 PM,10/13/2023 1:14:00 PM,Friday,6,4,401,986 OGLETHORPE AVE SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.420113,33.735607,West End,T,4,Part I,1,465e0eac-cc6f-4c1b-936b-33f1e3b3963e,-84.420113,33.7356070000001
351858,232860576,10/13/2023 1:17:10 PM,10/13/2023 1:30:00 AM,10/13/2023 12:00:00 PM,Thursday,5,4,414,2926 FAIRBURN RD SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.514153,33.674493,Deerwood,P,11,Part I,1,57838016-ed47-46cf-bbc9-3fd7561c57f5,-84.514153,33.674493
351862,232865013,10/13/2023 1:22:21 PM,10/5/2023 10:50:00 PM,10/5/2023 10:50:00 PM,Thursday,5,1,102,895 BOOKER WASHINGTON DR NW,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.416858,33.759293,Vine City,L,3,Part II,1,56bdfbff-0cd9-4233-b7b8-38d84d2e1a9d,-84.416858,33.7592930000001
351860,232865012,10/13/2023 1:22:33 PM,10/13/2023 12:21:00 AM,10/13/2023 12:55:00 AM,Thursday,5,6,606,170 BOULEVARD SE,Cyberspace,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Evening Watch,-84.368859,33.74972,Cabbagetown,N,5,Part II,1,a4aa1319-063f-4c0c-9515-54c031afbbe3,-84.368859,33.74972
351863,232860548,10/13/2023 1:34:49 PM,10/13/2023 12:31:00 PM,10/13/2023 1:36:00 PM,Friday,6,5,505,239 PONCE DE LEON AVE NE,Bar/ Nightclub,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.379419,33.772514,Midtown,E,2,Part I,,7e37be6f-441e-4470-b2dc-60c1cf70d797,-84.379419,33.7725140000001
351880,232868022,10/13/2023 2:02:47 PM,10/13/2023 1:00:00 PM,10/13/2023 1:30:00 PM,Friday,6,7,706,7700 SPINE RD,Other/Unknown,520,Weapon Law Violations,SOCIETY,N,,,Day Watch,-84.442465,33.640387,,,,Part II,,2fa2a6b8-3698-4758-9358-ded345ad7f1f,-84.442465,33.640387
351866,232868018,10/13/2023 2:09:03 PM,10/13/2023 12:34:00 PM,10/13/2023 1:45:00 PM,Friday,6,7,706,7062 SPINE RD,Air/ Bus/ Train Terminal,520,Weapon Law Violations,SOCIETY,N,,,Day Watch,-84.443785,33.640766,,,,Part II,,b07c6c1a-f9bf-4df3-ab84-d0b904dc21a7,-84.4437849999999,33.640766
351872,232860443,10/13/2023 2:27:49 PM,10/13/2023 7:48:00 AM,10/13/2023 7:57:00 AM,Friday,6,1,106,1033 JEFFERSON ST NW,Commercial/ Office Building,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.421094,33.777643,Knight Park/Howell Station,K,3,Part I,1,4d29257a-3857-4212-9f69-cf98df981984,-84.421094,33.7776430000001
351870,232860577,10/13/2023 2:39:28 PM,10/13/2023 12:53:00 PM,10/13/2023 2:39:00 PM,Friday,6,1,113,3181 DONALD LEE HOLLOWELL PKWY NW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Day Watch,-84.491129,33.786189,Brookview Heights,G,9,Part II,,e9bf1b8f-05bb-4cde-9a5b-b6803e9dded8,-84.4911289999999,33.786189
351865,232860708,10/13/2023 2:49:56 PM,10/13/2023 1:30:00 AM,10/13/2023 7:00:00 AM,Thursday,5,4,414,3727 STEPHANIE DR SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.510349,33.674138,Deerwood,P,11,Part I,1,12d78727-34c2-4bcf-b200-9a05222ebc81,-84.510349,33.674138
351982,232860708,10/13/2023 2:49:56 PM,10/13/2023 1:30:00 AM,10/13/2023 7:00:00 AM,Thursday,5,4,414,3727 STEPHANIE DR SW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.510349,33.674138,Deerwood,P,11,Part II,1,8c5b1e4b-7ca9-4750-8f3f-a49f2416764f,-84.510349,33.674138
351869,232868031,10/13/2023 2:56:15 PM,10/12/2023 5:20:00 PM,10/12/2923 8:45:00 PM,Thursday,5,7,706,6000 N TERMINAL PKWY,Other/Unknown,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.444368,33.640311,,,,Part I,1,463b5d89-efa2-480d-aa18-5de14e4bddfa,-84.4443679999999,33.6403110000001
351871,232860707,10/13/2023 2:59:17 PM,7/17/2023 4:00:00 PM,10/13/2023 3:05:00 PM,Monday,2,2,205,857 COLLIER RD NW,Parking/ Drop Lot/ Garage,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.41609,33.810368,Wildwood (NPU-C),C,8,Part II,1,2f05a77f-f56f-4f8a-9047-7ce49452a4d4,-84.4160899999999,33.810368
351864,232860642,10/13/2023 3:00:26 PM,10/1/2023 10:00:00 AM,10/1/2023 10:00:00 AM,Sunday,1,1,114,3554 FAIRBURN PL NW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.503813,33.771695,Fairburn Heights,H,10,Part I,1,cdfc81f3-7c92-402f-9d14-72b9e2769293,-84.503813,33.7716950000001
351867,232860736,10/13/2023 3:19:42 PM,10/12/2023 1:30:00 PM,10/13/2023 7:00:00 AM,Thursday,5,4,414,3721 HOGAN RD SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.510494,33.673587,Deerwood,P,11,Part I,1,19394ec3-0952-458c-b9dd-0b54b479e7a8,-84.5104939999999,33.6735870000001
351868,232865032,10/13/2023 3:22:26 PM,10/12/2023 1:35:00 AM,10/12/2023 1:35:00 AM,Wednesday,4,7,701,"1260 WOOLMAN PL
HAPEVILLE, GA 30354
UNITED STATES",Rest Area,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.420356,33.65398,,X,12,Part II,1,560d4c4f-068f-45c7-812c-84ff29a76907,-84.420356,33.65398
351878,232860781,10/13/2023 3:24:10 PM,10/12/2023 12:00:00 PM,10/12/2023 10:00:00 PM,Thursday,5,5,509,250 PIEDMONT AVE NE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.382297,33.761223,Downtown,M,5,Part I,1,2c132d33-95fe-479a-ad3b-b93a4eac7933,-84.3822969999999,33.761223
351873,232860660,10/13/2023 3:35:57 PM,10/13/2023 2:00:00 PM,10/13/2023 4:00:00 PM,Friday,6,5,505,659 PEACHTREE ST NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.384488,33.772579,Midtown,E,2,Part I,3,102bad1f-0a58-434a-80c1-25cd6e51f021,-84.384488,33.7725790000001
351888,232865033,10/13/2023 3:42:07 PM,10/10/2023 4:19:00 PM,10/12/2023 1:54:00 AM,Tuesday,3,3,301,862 OAKHILL AVE SW,Other/Unknown,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.409106,33.731496,Adair Park,V,12,Part II,1,0fdf1108-d12e-4777-a350-dcedb6500c23,-84.409106,33.731496
351883,232865036,10/13/2023 3:42:25 PM,10/4/2023 10:15:00 AM,10/4/2023 10:30:00 AM,Wednesday,4,6,608,1188 MCLENDON AVE NE,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.348718,33.765167,Candler Park,N,2,Part II,,d0dbbf3b-b96f-43e6-9608-7f4ce931c156,-84.348718,33.7651670000001
351881,232860792,10/13/2023 3:44:01 PM,8/1/2023 4:00:00 PM,10/13/2023 4:00:00 PM,Tuesday,3,2,208,3438 PEACHTREE RD NE,Commercial/ Office Building,250,Counterfeiting/Forgery,PROPERTY,N,,,Day Watch,-84.364037,33.853072,North Buckhead,B,7,Part II,,6d106a5a-7f47-4d11-92c7-aeab8cf39a17,-84.3640369999999,33.8530720000001
351876,232860738,10/13/2023 3:48:42 PM,10/13/2023 2:47:00 PM,10/13/2023 4:05:00 PM,Friday,6,5,506,671 JETT ST NW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,N,,,Day Watch,-84.409371,33.767478,English Avenue,L,3,Part I,1,cea50ba6-93a1-4c24-8c2d-9c9d90254b0b,-84.409371,33.767478
351879,232865037,10/13/2023 4:02:13 PM,10/12/2023 2:50:00 PM,10/12/2023 2:50:00 PM,Thursday,5,2,210,2700 PINE TREE RD NE,Residence/ Home / Apartment / Condo,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Day Watch,-84.359143,33.828418,Pine Hills,B,7,Part II,1,f1abd463-da21-4228-bd88-becfe9035fc9,-84.359143,33.8284180000001
351892,232865039,10/13/2023 4:02:18 PM,10/5/2023 7:15:00 PM,10/5/2023 7:15:00 PM,Thursday,5,5,512,226 PEACHTREE ST SW,Shopping Mall,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Evening Watch,-84.394417,33.748137,Downtown,M,4,Part II,1,9f3ee19b-860f-4e2b-a55f-5dd14de825b4,-84.394417,33.748137
351886,232865040,10/13/2023 4:02:23 PM,8/1/2021 6:40:00 PM,8/1/2021 6:40:00 PM,Sunday,1,4,410,1871 PLAZA LN SW,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.453136,33.703897,Campbellton Road,R,11,Part II,1,8b735b74-4adf-40a1-859f-96014ae3cf76,-84.453136,33.703897
351874,232860710,10/13/2023 4:02:32 PM,10/13/2023 2:31:00 PM,,Friday,6,4,403,1550 MONTREAT PL SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Day Watch,-84.438659,33.730209,Cascade Avenue/Road,S,4,Part II,1,5eae5a69-e545-4ba8-b7ef-ca5b3e35d3dd,-84.438659,33.7302090000001
351897,232868039,10/13/2023 4:07:02 PM,10/11/2023 4:40:00 PM,10/11/2023 4:43:00 PM,Wednesday,4,7,706,6000 N TERMINAL PKWY,Other/Unknown,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.444165,33.640807,,,,Part I,1,9a67a628-8deb-448f-a8cf-566b55926358,-84.4441649999999,33.6408070000001
351875,232868041,10/13/2023 4:08:39 PM,10/13/2023 3:07:00 PM,10/13/2023 3:15:00 PM,Friday,6,7,706,7700 SPINE RD,Air/ Bus/ Train Terminal,520,Weapon Law Violations,SOCIETY,Y,,,Day Watch,-84.442465,33.640387,,,,Part II,,97c9ab7f-d678-41ff-a377-c01262704d76,-84.442465,33.640387
351893,232860795,10/13/2023 4:13:42 PM,10/13/2023 3:27:00 PM,10/13/2023 4:00:00 PM,Friday,6,6,612,1100 FAYETTEVILLE RD SE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Day Watch,-84.325952,33.724157,East Atlanta,W,5,Part II,,622a75b3-f252-42ab-b2d6-a1f82a88d147,-84.325952,33.724157
351889,232865041,10/13/2023 4:22:07 PM,8/16/2023 4:00:00 PM,8/16/2023 4:00:00 PM,Wednesday,4,2,206,3060 PHARR COURT NORTH NW,Cyberspace,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Day Watch,-84.38467,33.838811,Peachtree Heights West,B,8,Part II,1,5dd3b976-67ca-42a6-afe9-bf12b12e1ad6,-84.38467,33.8388110000001
351884,232865046,10/13/2023 4:22:12 PM,10/13/2023 5:50:00 AM,10/13/2023 5:50:00 AM,Friday,6,3,303,555 WHITEHALL ST SW,Cyberspace,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.4062,33.743034,Mechanicsville,V,4,Part II,1,aded51d7-b012-4adf-a79e-3914c629af60,-84.4062,33.7430340000001
351885,232865048,10/13/2023 4:22:17 PM,10/13/2023 12:30:00 AM,10/13/2023 12:50:00 AM,Thursday,5,6,603,455 NORTH AVE NE,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.372243,33.770677,Old Fourth Ward,M,2,Part II,1,86cdc25e-ca61-4642-a137-d3dda7a3a93d,-84.372243,33.770677
351890,232865047,10/13/2023 4:22:22 PM,10/8/2023 6:00:00 AM,10/10/2023 12:00:00 AM,Sunday,1,4,401,564 LEE ST SW,Bar/ Nightclub,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Morning Watch,-84.413518,33.739558,West End,T,4,Part II,1,7b42ec45-6802-410e-a957-e672bf0f1dde,-84.413518,33.739558
351891,232865044,10/13/2023 4:22:28 PM,10/7/2023 9:50:00 PM,10/7/2023 10:15:00 PM,Saturday,7,6,605,800 CHEROKEE AVE SE,Other/Unknown,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Evening Watch,-84.371061,33.733884,Grant Park,W,1,Part II,1,16ec58f7-c135-46fd-818e-90db20c3da00,-84.3710609999999,33.733884
351882,232865049,10/13/2023 4:22:44 PM,12/21/2022 8:55:00 AM,12/21/2022 8:55:00 AM,Wednesday,4,4,409,2111 CAMPBELLTON RD SW,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.458,33.706526,Adams Park,R,11,Part II,1,6ce8c3a3-933e-4c1a-99eb-5e22da2af805,-84.458,33.7065260000001
351887,232865045,10/13/2023 4:22:49 PM,10/13/2023 3:35:00 PM,10/13/2023 3:35:00 PM,Friday,6,2,206,150 E WESLEY RD NE,Cyberspace,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.382325,33.82893,Garden Hills,B,7,Part II,1,7163daf0-db25-4883-98d1-8fa10caad108,-84.382325,33.8289300000001
351898,232860810,10/13/2023 4:37:48 PM,10/13/2023 3:38:00 PM,10/13/2023 3:55:00 PM,Friday,6,1,110,1073 HOLLYWOOD RD NW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Day Watch,-84.460297,33.784281,Almond Park,G,9,Part II,,bcbb8bb0-bb81-4fc1-8c6e-cd14646cd000,-84.460297,33.7842810000001
351903,232860732,10/13/2023 4:44:46 PM,10/13/2023 12:00:00 AM,10/13/2023 12:40:00 AM,Thursday,5,1,103,1871 HOLLYWOOD RD NW,Construction Site,23D,Theft From Building,PROPERTY,N,,,Evening Watch,-84.470862,33.806763,Riverside,D,9,Part I,,e967cf36-b121-45ea-92d3-ca0c8b27cb37,-84.470862,33.806763
351894,232860881,10/13/2023 5:13:47 PM,10/13/2023 4:25:00 PM,10/13/2023 5:13:00 PM,Friday,6,1,113,1212 JAMES JACKSON PKWY NW,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.477455,33.789177,Monroe Heights,G,9,Part II,1,db8f1c10-6011-4246-9a52-1debfb982918,-84.477455,33.7891770000001
351899,232860652,10/13/2023 5:26:14 PM,10/13/2023 4:00:00 AM,10/13/2023 10:00:00 AM,Friday,6,5,502,1340 W PEACHTREE ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.388198,33.791457,Midtown,E,2,Part I,1,dc04aae3-5af1-4c7d-ac26-d7c8593878dd,-84.388198,33.791457
351901,232860886,10/13/2023 5:36:07 PM,10/13/2023 2:00:00 PM,10/13/2023 3:30:00 PM,Friday,6,3,304,567 REED ST SE,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.385767,33.738918,Summerhill,V,1,Part I,3,ba02cd54-00c2-47af-9e5d-6a8fcf0d541d,-84.385767,33.7389180000001
351902,232865052,10/13/2023 5:42:19 PM,10/15/2022 1:00:00 PM,10/13/2023 2:35:00 PM,Saturday,7,5,512,136 PRYOR ST SW,Government/ Public Building,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.39048,33.750513,Downtown,M,4,Part II,1,39872029-c0f7-4639-b85f-947c66aaf68f,-84.39048,33.7505130000001
351900,232860970,10/13/2023 6:04:29 PM,10/13/2023 5:00:00 PM,10/13/2023 5:20:00 PM,Friday,6,6,604,46 BOULEVARD SE,Construction Site,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.371502,33.753051,Old Fourth Ward,M,2,Part I,1,e9d4b5f2-a0f1-4ffb-bd16-7661a66e3acf,-84.371502,33.753051
351907,232860735,10/13/2023 6:07:27 PM,10/13/2023 2:45:00 PM,10/13/2023 3:45:00 PM,Friday,6,2,204,2085 MARIETTA BLVD NW,Department/ Discount/ Store,270,Embezzlement,PROPERTY,N,,,Day Watch,-84.438495,33.811751,Bolton,D,9,Part II,,d6b12cef-026c-4958-a719-345ff669941e,-84.438495,33.8117510000001
351914,232860735,10/13/2023 6:07:27 PM,10/13/2023 2:45:00 PM,,Friday,6,2,204,2085 MARIETTA BLVD NW,Department/ Discount/ Store,250,Counterfeiting/Forgery,PROPERTY,N,,,Day Watch,-84.438424,33.811765,Bolton,D,9,Part II,,25555320-c8db-407a-944a-a064da24c328,-84.4384239999999,33.811765
351905,232860720,10/13/2023 6:10:10 PM,10/13/2023 4:00:00 AM,,Friday,6,5,508,360 W PEACHTREE ST NW,Parking/ Drop Lot/ Garage,09A,Murder & Nonnegligent Manslaughter,PERSON,Y,,,Morning Watch,-84.387581,33.764334,Downtown,M,2,Part I,1,e05960a6-38e8-4ef9-94ce-4d5a44644de0,-84.387581,33.7643340000001
351904,232860858,10/13/2023 6:21:05 PM,10/13/2023 3:30:00 PM,10/13/2023 4:00:00 PM,Friday,6,5,510,138 EDGEWOOD AVE NE,Convenience Store,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.383684,33.754646,Downtown,M,5,Part I,,00b0a525-5a0a-40be-8b52-78e6a40bcab3,-84.383684,33.754646
351908,232861050,10/13/2023 6:30:30 PM,10/13/2023 6:20:00 PM,10/13/2023 6:39:00 PM,Friday,6,4,409,CAMPBELLTON RD SW / DELOWE DR SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.457378,33.706456,,R,11,Part II,,7ea2d722-7342-4348-b438-9ecd2ec14266,-84.4573779999999,33.7064560000001
351906,232861023,10/13/2023 6:39:32 PM,10/13/2023 5:56:00 PM,10/13/2023 6:12:00 PM,Friday,6,4,411,3200 STONE RD SW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.494155,33.669451,Greenbriar,R,11,Part II,1,45309469-84f2-4277-bb7e-ad61bfc51bba,-84.494155,33.669451
351917,232860907,10/13/2023 6:52:36 PM,10/1/2023 4:42:00 PM,10/13/2023 8:00:00 PM,Sunday,1,2,211,2539 PIEDMONT RD NE,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.363466,33.824477,Lindbergh/Morosgo,B,6,Part I,1,3d54e1c5-76e2-42ab-9b91-a39d493c69d5,-84.363466,33.8244770000001
351909,232860882,10/13/2023 7:01:46 PM,8/8/2023 12:00:00 PM,9/10/2023 3:00:00 AM,Tuesday,3,2,210,3377 PEACHTREE RD NE,Hotel/ Motel/ Etc.,270,Embezzlement,PROPERTY,N,,,Day Watch,-84.366332,33.847791,Lenox,B,7,Part II,,57de0eba-804e-415e-b777-d01d66821181,-84.3663319999999,33.847791
351916,232861137,10/13/2023 7:38:11 PM,10/13/2023 7:15:00 PM,10/13/2023 7:30:00 PM,Friday,6,6,611,2315 GLENWOOD AVE SE,Convenience Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.31149,33.739843,East Lake,O,5,Part I,,30f4ae77-0fd2-4e79-8974-5bf582d2838a,-84.3114899999999,33.7398430000001
351910,232861085,10/13/2023 7:39:06 PM,10/13/2023 6:49:00 PM,10/13/2023 7:40:00 PM,Friday,6,2,211,2430 PIEDMONT RD NE,Restaurant,23D,Theft From Building,PROPERTY,N,,,Evening Watch,-84.367917,33.821753,Lindbergh/Morosgo,B,6,Part I,,c41b9a41-408d-417b-8622-f0c4d62322ad,-84.367917,33.8217530000001
351913,232860928,10/13/2023 7:39:33 PM,10/12/2023 8:00:00 PM,10/13/2023 1:00:00 AM,Thursday,5,5,501,1050 HOWELL MILL RD NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.412155,33.782985,Home Park,E,3,Part I,1,114ab7b9-7149-4f8b-b1d1-6391a7af99b7,-84.412155,33.7829850000001
351911,232861127,10/13/2023 7:58:48 PM,10/12/2023 11:00:00 PM,10/13/2023 1:00:00 PM,Thursday,5,3,306,1820 METROPOLITAN PKWY SW,Commercial/ Office Building,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.407919,33.704804,Sylvan Hills,X,12,Part I,,ca3d0e8b-727c-47b5-a174-48f97eb079c7,-84.4079189999999,33.704804
351915,232861084,10/13/2023 8:09:40 PM,10/13/2023 6:00:00 AM,10/13/2023 7:00:00 AM,Friday,6,5,505,250 5TH ST NE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Morning Watch,-84.379126,33.775907,Midtown,E,2,Part I,1,c529bfe6-e4fa-488b-8730-5ce2e59ae8f7,-84.379126,33.7759070000001
351912,232861039,10/13/2023 8:13:13 PM,10/12/2022 6:08:00 PM,1/4/2023 5:00:00 PM,Wednesday,4,5,503,1020 PIEDMONT AVE NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.380348,33.782526,Midtown,E,2,Part II,1,d9855b6f-603d-41e3-88d5-ae10bbe4bd90,-84.380348,33.7825260000001
351922,232861133,10/13/2023 8:28:49 PM,10/13/2023 7:18:00 PM,10/13/2023 7:28:00 PM,Friday,6,2,208,3651 LENOX RD NE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.373441,33.850181,North Buckhead,B,7,Part I,,722ea069-10c1-40c1-b8a1-80a6ef8e7a84,-84.373441,33.8501810000001
351918,232861273,10/13/2023 8:57:55 PM,10/13/2023 8:26:00 PM,10/13/2023 8:58:00 PM,Friday,6,3,302,931 MCDANIEL ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.401796,33.729437,Pittsburgh,V,12,Part I,,a114702e-09e8-4439-a196-97b1159b26dc,-84.401796,33.7294370000001
351919,232868070,10/13/2023 9:00:46 PM,10/11/2023 1:03:00 PM,10/13/2023 8:00:00 PM,Wednesday,4,7,704,6011 S TERMINAL BYWY,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.445985,33.638857,,,,Part I,1,0f231665-ee33-414d-a0cf-cd3dcfe0446b,-84.445985,33.638857
351921,232861195,10/13/2023 9:15:54 PM,10/13/2023 2:00:00 AM,10/13/2023 5:00:00 PM,Thursday,5,3,305,MARTIN AVE SE / JONESBORO RD SE,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.384557,33.717933,South Atlanta,Y,1,Part I,1,babc7ac3-a27d-40d5-9665-255e78d4a08b,-84.384557,33.7179330000001
351920,232861089,10/13/2023 9:16:10 PM,,,Friday,6,2,210,202 LENOX WAY NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Morning Watch,-84.356183,33.833347,Pine Hills,B,7,Part II,,557af666-faa0-4abb-9059-9c732932da1d,-84.356183,33.8333470000001
351924,232861089,10/13/2023 9:16:10 PM,10/1/2023 4:01:00 AM,10/13/2023 7:00:00 PM,Sunday,1,2,210,202 LENOX WAY NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Morning Watch,-84.356183,33.833347,Pine Hills,B,7,Part II,1,21d3cabd-de42-45d9-af21-cacc749ff60d,-84.356183,33.8333470000001
351976,232861089,10/13/2023 9:16:10 PM,10/1/2023 4:01:00 AM,10/13/2023 7:00:00 PM,Sunday,1,2,210,202 LENOX WAY NE,Residence/ Home / Apartment / Condo,210,Extortion/Blackmail,PROPERTY,N,,,Morning Watch,-84.356183,33.833347,Pine Hills,B,7,Part II,1,6ee624e8-99ec-40f5-a7b1-31129bd3ce65,-84.356183,33.8333470000001
351925,232861275,10/13/2023 9:27:00 PM,10/13/2023 8:22:00 PM,10/13/2023 9:28:00 PM,Friday,6,4,401,POOLE PL SW / LEE ST SW,Specialty Store,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.414077,33.739058,West End,T,4,Part I,1,bd784564-c91c-4b2b-b4b7-fb4f03c080f1,-84.414077,33.7390580000001
351923,232861078,10/13/2023 9:34:01 PM,10/13/2023 2:00:00 PM,10/13/2023 9:48:00 PM,Friday,6,2,205,16 MOOREGATE SQ NW,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.408341,33.842795,,C,8,Part II,1,356bcd1e-562c-4625-bdf5-50b1ba2c1906,-84.408341,33.842795
